Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20
2025-06-25 00:00:00-04:00,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500,0.0,0.0,142.59266510009766
2025-06-26 00:00:00-04:00,155.9625083392563,156.70243086817015,153.98273459501658,155.00262451171875,198145700,0.0,0.0,143.60351943969727
2025-06-27 00:00:00-04:00,156.02250005395288,158.69221415352254,155.24258871826237,157.73231506347656,263234500,0.0,0.0,144.5318977355957
2025-06-30 00:00:00-04:00,158.38224776867892,158.6422284044636,155.94253394670602,157.97230529785156,194580300,0.0,0.0,145.67523880004882
2025-07-01 00:00:00-04:00,156.27249233706732,157.18239409932116,151.4730420343122,153.2828369140625,213143600,0.0,0.0,146.47162704467775
2025-07-02 00:00:00-04:00,152.962850389823,157.58234297497486,152.95285700312823,157.2323760986328,171224100,0.0,0.0,147.27352752685547
2025-07-03 00:00:00-04:00,158.35225101493015,160.96195919540767,157.7523273944205,159.3221435546875,143716100,0.0,0.0,148.14492263793946
2025-07-07 00:00:00-04:00,158.18227071828886,159.29214695363126,157.3223664705724,158.22227478027344,140139000,0.0,0.0,149.05780639648438
2025-07-08 00:00:00-04:00,159.31214783171163,160.20204749093682,158.3722507239072,159.98207092285156,138133000,0.0,0.0,149.97219619750976
2025-07-09 00:00:00-04:00,161.20193770023792,164.40157611225678,161.14194686393122,162.86175537109375,183656400,0.0,0.0,150.98507766723634
2025-07-10 00:00:00-04:00,164.30159583301895,164.48156834124046,161.5918927660757,164.0816192626953,167704100,0.0,0.0,151.9924644470215
2025-07-11 00:00:00-04:00,163.70165728031435,167.87118822352508,163.4516852914618,164.90151977539062,193633300,0.0,0.0,153.09684066772462
2025-07-14 00:00:00-04:00,165.35146259057728,165.4714595173457,162.00184716942397,164.05162048339844,136975800,0.0,0.0,154.05023422241212
2025-07-15 00:00:00-04:00,171.17081299302788,172.38066881478494,169.18103056842588,170.6808624267578,230627400,0.0,0.0,155.48657302856446
2025-07-16 00:00:00-04:00,171.04083672550954,171.73076187811773,168.88107501049606,171.35079956054688,158831500,0.0,0.0,156.82042388916017
2025-07-17 00:00:00-04:00,172.00073538495317,174.1404950617398,170.81086624213197,172.98062133789062,160841100,0.0,0.0,158.26426315307617
2025-07-18 00:00:00-04:00,173.62054394819432,174.23047621121117,171.24080573231237,172.39068603515625,146456400,0.0,0.0,159.61061325073243
2025-07-21 00:00:00-04:00,172.73065099594356,173.36058531454748,170.9808470061149,171.36080932617188,123126100,0.0,0.0,160.9869598388672
2025-07-22 00:00:00-04:00,171.32080634495316,171.37080379639443,164.5615689540832,167.01129150390625,193114300,0.0,0.0,162.12983245849608
2025-07-23 00:00:00-04:00,169.511004310231,171.24080620570157,167.95118153678197,170.7608642578125,154082200,0.0,0.0,163.27370529174806
2025-07-24 00:00:00-04:00,172.42067791171223,173.81052153075,171.28080627636527,173.7205352783203,128984600,0.0,0.0,164.24509658813477
2025-07-25 00:00:00-04:00,173.59054858813744,174.70042482917586,172.9406275198062,173.48056030273438,122316800,0.0,0.0,165.16899337768555
2025-07-28 00:00:00-04:00,174.00050427681666,176.98016607778243,173.9505068282037,176.73019409179688,140023500,0.0,0.0,166.11888732910157
2025-07-29 00:00:00-04:00,177.94006357342778,179.35990260986108,175.00039060425894,175.49032592773438,154077500,0.0,0.0,166.9947883605957
2025-07-30 00:00:00-04:00,176.49022309733303,179.869849375745,176.0202745228646,179.2499237060547,174312200,0.0,0.0,168.29314270019532
2025-07-31 00:00:00-04:00,182.87950237318685,183.2794667127293,175.9102820488597,177.85006713867188,221685400,0.0,0.0,169.32402725219725
2025-08-01 00:00:00-04:00,174.07048465468185,176.52020701181988,170.8708463561498,173.70053100585938,204529000,0.0,0.0,170.04294662475587
2025-08-04 00:00:00-04:00,175.14037394842856,180.17980241597783,174.500446281802,179.97982788085938,148174600,0.0,0.0,171.13082427978514
2025-08-05 00:00:00-04:00,179.59986897635343,180.23979665506656,175.8802845759961,178.24002075195312,156407600,0.0,0.0,172.04372177124023
2025-08-06 00:00:00-04:00,176.31023710297544,179.87982901005608,176.23024423927978,179.39988708496094,137192300,0.0,0.0,172.8706283569336
2025-08-07 00:00:00-04:00,181.54966930117607,183.85940811228025,178.7799753024853,180.749755859375,151878400,0.0,0.0,173.70403518676758
2025-08-08 00:00:00-04:00,181.52965464990967,183.27945850723472,180.3797743894202,182.6795196533203,123396700,0.0,0.0,174.59293518066406
2025-08-11 00:00:00-04:00,182.02960317073044,183.8193958765311,180.22980182096376,182.0395965576172,138323200,0.0,0.0,175.492333984375
2025-08-12 00:00:00-04:00,182.9395060522284,184.4593247511904,179.43989822709233,183.1394805908203,145485700,0.0,0.0,176.11526489257812
2025-08-13 00:00:00-04:00,182.59953978080495,183.9493946696141,179.329917039869,181.5696563720703,179871700,0.0,0.0,176.6262077331543
2025-08-14 00:00:00-04:00,179.7298534235828,182.99949119039164,179.43989264021437,181.9996032714844,129554000,0.0,0.0,177.077156829834
2025-08-15 00:00:00-04:00,181.85962676701385,181.87961354108583,178.02004541114613,180.4297790527344,156602200,0.0,0.0,177.4791114807129
2025-08-18 00:00:00-04:00,180.5797631442712,182.9194971983916,180.56975450061333,181.98959350585935,132008000,0.0,0.0,178.01055068969725
2025-08-19 00:00:00-04:00,182.4095478886331,182.4795473671856,175.47033846497254,175.6203155517578,185229200,0.0,0.0,178.44100189208984
2025-08-20 00:00:00-04:00,175.1503706193276,175.9802794498554,168.7810892510499,175.38034057617188,215142700,0.0,0.0,178.6719757080078
2025-08-21 00:00:00-04:00,174.83041312567687,176.88017120538285,173.79052111986658,174.96038818359375,140040900,0.0,0.0,178.73396835327148
2025-08-22 00:00:00-04:00,172.59066018618677,178.56998587344157,171.18081451068767,177.97006225585938,172789400,0.0,0.0,178.95844345092775
2025-08-25 00:00:00-04:00,178.33002804439553,181.88962682620624,176.5502286534902,179.78985595703125,163012800,0.0,0.0,179.11142654418944
2025-08-26 00:00:00-04:00,180.0398187111229,182.36955942503775,178.78995879531527,181.7496337890625,168688200,0.0,0.0,179.42439193725585
2025-08-27 00:00:00-04:00,181.95959791056248,182.46955051009172,179.07993109949993,181.57965087890625,235518900,0.0,0.0,179.54087829589844
2025-08-28 00:00:00-04:00,180.79974711518173,184.44933204343067,176.39023757757425,180.1498107910156,281787800,0.0,0.0,179.65586547851564
2025-08-29 00:00:00-04:00,178.09004428153852,178.130033086625,173.13059331145078,174.1604766845703,243257900,0.0,0.0,179.67886276245116
2025-09-02 00:00:00-04:00,169.980952871088,172.36069109354864,167.20126556823303,170.7608642578125,231164900,0.0,0.0,179.21791458129883
2025-09-03 00:00:00-04:00,171.0408442884315,172.3906992342715,168.86109570238054,170.60089111328125,164424900,0.0,0.0,178.83595809936523
2025-09-04 00:00:00-04:00,170.55090333056648,171.8407521362954,169.39102958990665,171.64077758789062,141670100,0.0,0.0,178.44800262451173
2025-09-05 00:00:00-04:00,168.01117837826322,169.0110663720669,164.05163046676552,167.0012969970703,224441400,0.0,0.0,177.76057968139648
2025-09-08 00:00:00-04:00,167.5312283491485,170.940849905597,167.33125381142952,168.2911376953125,163769100,0.0,0.0,177.0411605834961
2025-09-09 00:00:00-04:00,169.0710489481518,170.96083655380465,166.7213214317911,170.74085998535156,157548400,0.0,0.0,176.47622375488282
2025-09-10 00:00:00-04:00,176.62020974984335,179.26990675759993,175.45034266016896,177.3101348876953,226852000,0.0,0.0,176.18475646972655
2025-09-11 00:00:00-04:00,179.66999584989978,180.26996857097555,176.4701769393558,177.16014099121094,151159300,0.01,0.0,175.9642807006836
2025-09-12 00:00:00-04:00,177.76010410307373,178.59005971058946,176.44017029123495,177.8101043701172,124911000,0.0,0.0,175.75480575561522
2025-09-15 00:00:00-04:00,175.66021109761542,178.84004186496986,174.50027206258352,177.74009704589844,147061600,0.0,0.0,175.62032165527344
2025-09-16 00:00:00-04:00,176.99014687805604,177.49011904437822,174.37029760906842,174.87026977539062,140737800,0.0,0.0,175.26435546875
2025-09-17 00:00:00-04:00,172.63039291663662,173.1903593144249,168.40063256525568,170.280517578125,211843800,0.0,0.0,174.99736557006835
2025-09-18 00:00:00-04:00,173.9703101424577,177.09014682532762,172.95037791227023,176.23019409179688,191763300,0.0,0.0,175.03985824584962
2025-09-19 00:00:00-04:00,175.7602124903078,178.07008136373162,175.17023376194967,176.66015625,237182100,0.0,0.0,175.1248466491699
2025-09-22 00:00:00-04:00,175.29024236301854,184.53972732383275,174.70027887607205,183.5997772216797,269637000,0.0,0.0,175.40633239746094
2025-09-23 00:00:00-04:00,181.9598706713119,182.409842567533,176.20019683221489,178.42005920410156,192559600,0.0,0.0,175.33784255981445
2025-09-24 00:00:00-04:00,179.75999113536878,179.76998508551358,175.39022416770254,176.96014404296875,143564100,0.0,0.0,175.09836807250977
2025-09-25 00:00:00-04:00,174.47028665549124,180.24996380236053,173.12037093203185,177.68011474609375,191586700,0.0,0.0,174.90339126586915
2025-09-26 00:00:00-04:00,178.16008106951017,179.7599981152731,174.920255917913,178.18008422851562,148573700,0.0,0.0,174.80490493774414
2025-09-29 00:00:00-04:00,180.4199550960203,183.9897638156017,180.30997586310093,181.8398895263672,193063500,0.0,0.0,175.188875579834
2025-09-30 00:00:00-04:00,182.06986121505477,187.3395719841704,181.4698885277926,186.56961059570312,236981000,0.0,0.0,175.97931289672852
2025-10-01 00:00:00-04:00,185.22969505995903,188.1295275431824,183.88975804814035,187.2295837402344,173844900,0.0,0.0,176.81074752807618
2025-10-02 00:00:00-04:00,189.5894532800495,191.0393695238543,188.049530449462,188.8794860839844,136805800,0.0,0.0,177.67268295288085
2025-10-03 00:00:00-04:00,189.1794627061203,190.34939569471345,185.36967740169,187.6095428466797,137596900,0.0,0.0,178.70309524536134
2025-10-06 00:00:00-04:00,185.4896720264872,187.21957143407985,183.3197946752433,185.5296630859375,157678100,0.0,0.0,179.56502151489258
2025-10-07 00:00:00-04:00,186.21962980709276,189.0494741147918,183.9897582054133,185.0296936035156,140088000,0.0,0.0,180.2794631958008
2025-10-08 00:00:00-04:00,186.55962017208088,189.58945025835604,186.52960780500516,189.09947204589844,130168900,0.0,0.0,180.86893005371093
2025-10-09 00:00:00-04:00,192.21928773885008,195.28912405123697,191.04935474353755,192.5592803955078,182997200,0.0,0.0,181.63888702392578
2025-10-10 00:00:00-04:00,193.49922565779727,195.6091088464203,182.0398719523004,183.1498107910156,268774400,0.0,0.0,181.9058723449707
2025-10-13 00:00:00-04:00,187.9595379156231,190.09941818271824,185.94965529464977,188.3095245361328,153482800,0.0,0.0,182.43434371948243
2025-10-14 00:00:00-04:00,184.75971529942103,184.78971240822688,179.68999030007896,180.0199737548828,205641400,0.0,0.0,182.69182891845702
2025-10-15 00:00:00-04:00,184.7897166440438,184.85970481354863,177.2801249034248,179.8199920654297,214450500,0.0,0.0,183.16880264282227
2025-10-16 00:00:00-04:00,182.21985578014733,183.26980040587236,179.76000120804414,181.7998809814453,179723300,0.0,0.0,183.4472869873047
2025-10-17 00:00:00-04:00,180.1699689260444,184.0897642761056,179.74000017155936,183.20980834960935,173135200,0.0,0.0,183.77476959228517
2025-10-20 00:00:00-04:00,183.1198152646831,185.18969215276272,181.71988400794237,182.6298370361328,128544700,0.0,0.0,183.7262725830078
2025-10-21 00:00:00-04:00,182.77981647710283,182.77981647710283,179.78999271004406,181.14991760253903,124240200,0.0,0.0,183.86276550292968
2025-10-22 00:00:00-04:00,181.1299112106735,183.42978616900905,176.7501502622395,180.26995849609372,162249600,0.0,0.0,184.02825622558595
2025-10-23 00:00:00-04:00,180.40994799999945,183.01980322210497,179.7799782111653,182.1498565673828,111363700,0.0,0.0,184.2517433166504
2025-10-24 00:00:00-04:00,183.8297551720498,187.45955783835475,183.48977777431884,186.24961853027344,131296700,0.0,0.0,184.65522003173828
2025-10-27 00:00:00-04:00,189.979423148828,191.98930570001696,188.41949722334647,191.47933959960935,153452700,0.0,0.0,185.1371925354004
2025-10-28 00:00:00-04:00,193.03926234185508,203.1386912540773,191.8993263782752,201.0188140869141,297986200,0.0,0.0,185.85965270996093
2025-10-29 00:00:00-04:00,207.96842303697136,212.1781954922272,204.76860414707735,207.02847290039065,308829600,0.0,0.0,186.84959716796874
2025-10-30 00:00:00-04:00,205.1385766163601,206.1485301715792,201.3987945248924,202.8787078857422,178864400,0.0,0.0,187.54955825805663
2025-10-31 00:00:00-04:00,206.4385001794789,207.95841980607932,202.05875446792163,202.47872924804688,179802200,0.0,0.0,188.293017578125
2025-11-03 00:00:00-05:00,208.06841462190084,211.32822759164597,205.5485506791992,206.8684844970703,180267300,0.0,0.0,189.35995864868164
2025-11-04 00:00:00-05:00,202.9886974067508,203.9586446199207,197.9189723693821,198.67893981933597,188919300,0.0,0.0,190.04242095947265
2025-11-05 00:00:00-05:00,198.75894188581304,202.90870481768465,194.63916080574023,195.1991424560547,171350300,0.0,0.0,190.34740447998047
2025-11-06 00:00:00-05:00,196.40906647995496,197.60899664277025,186.3696319662745,188.0695343017578,223029800,0.0,0.0,190.12291717529297
2025-11-07 00:00:00-05:00,184.8897071775586,188.3095303364016,178.90005019006267,188.1395263671875,264942300,0.0,0.0,190.37240295410157
2025-11-10 00:00:00-05:00,195.09914200543773,199.9288750287355,193.7792081445882,199.03892517089844,198897100,0.0,0.0,190.90887298583985
2025-11-11 00:00:00-05:00,195.149134832034,195.4091148592836,191.28934919242403,193.1492462158203,176483300,0.0,0.0,191.56533660888672
2025-11-12 00:00:00-05:00,195.7091063792789,195.8790950852001,191.1193655455878,193.78921508789065,154935300,0.0,0.0,192.26379776000977
2025-11-13 00:00:00-05:00,191.03936321053533,191.42934088057365,183.8397672401686,186.8495941162109,207423100,0.0,0.0,192.51628341674805
2025-11-14 00:00:00-05:00,182.8498180673128,190.9993581321044,180.56994624954729,190.15940856933597,186591900,0.0,0.0,192.86376342773437
2025-11-17 00:00:00-05:00,185.9596450685713,188.98947511566345,184.30974305565783,186.5896148681641,173628900,0.0,0.0,193.06175231933594
2025-11-18 00:00:00-05:00,183.36979105504545,184.7897101334883,179.63998782140993,181.3498992919922,213598900,0.0,0.0,193.0717514038086
2025-11-19 00:00:00-05:00,184.7796984316032,187.8495347223247,182.8198161698128,186.50961303710935,247246400,0.0,0.0,193.38373413085938
2025-11-20 00:00:00-05:00,195.9390891568929,195.9890894251709,179.83999453744622,180.62994384765625,343504800,0.0,0.0,193.30773849487304
2025-11-21 00:00:00-05:00,181.22991004695135,184.5497171819005,172.92036011460985,178.8700408935547,346926200,0.0,0.0,192.93875961303712
2025-11-24 00:00:00-05:00,179.48001348627363,183.4897847612219,176.47017128450955,182.5398406982422,256618300,0.0,0.0,192.49178466796874
2025-11-25 00:00:00-05:00,174.90026276869568,178.15008177330986,169.54056066153746,177.8101043701172,320600300,0.0,0.0,191.33134918212892
2025-11-26 00:00:00-05:00,181.61988829154,182.8998157763143,178.2300777211247,180.2499542236328,183852000,0.0,0.0,189.992423248291
2025-11-28 00:00:00-05:00,179.0000253919654,179.28000857805475,176.49017066740046,176.99014282226562,121332800,0.0,0.0,188.6979949951172
2025-12-01 00:00:00-05:00,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000,0.0,0.0,187.56955795288087
2025-12-02 00:00:00-05:00,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200,0.0,0.0,186.29862899780272
2025-12-03 00:00:00-05:00,181.06992440272876,182.43984327721984,179.1000328161426,179.5800018310547,165138000,0.0,0.0,185.34368209838868
2025-12-04 00:00:00-05:00,181.6199951171875,184.5200042724609,179.9600067138672,183.3800048828125,167364900,0.01,0.0,184.75272521972656
2025-12-05 00:00:00-05:00,183.88999938964844,184.66000366210935,180.91000366210935,182.41000366210935,143971100,0.0,0.0,184.46974868774413
2025-12-08 00:00:00-05:00,182.63999938964844,188.0,182.3999938964844,185.5500030517578,204378100,0.0,0.0,184.34027252197265
2025-12-09 00:00:00-05:00,185.55999755859372,185.72000122070312,183.32000732421875,184.97000122070312,144719700,0.0,0.0,183.6368263244629
2025-12-10 00:00:00-05:00,184.97000122070312,185.47999572753903,182.0399932861328,183.77999877929688,162785400,0.0,0.0,183.16836395263672
2025-12-11 00:00:00-05:00,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600,0.0,0.0,182.52540283203126
2025-12-12 00:00:00-05:00,181.1100006103516,182.82000732421875,174.6199951171875,175.02000427246094,204274900,0.0,0.0,181.93392333984374
2025-12-15 00:00:00-05:00,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600,0.0,0.0,181.2404525756836
2025-12-16 00:00:00-05:00,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100,0.0,0.0,180.79697189331054
2025-12-17 00:00:00-05:00,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500,0.0,0.0,180.27647705078124
2025-12-18 00:00:00-05:00,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000,0.0,0.0,179.6579963684082
2025-12-19 00:00:00-05:00,176.6699981689453,181.4499969482422,176.33999633789062,180.9900054931641,324372500,0.0,0.0,179.6759994506836
